945
945
945
945
34
34
34
40
40
40
40
305
305
66
66
306
1071
140
235
858
1227
1227
1227
1227
1225
1225
1225
1182
1182
1152
1152
1152
1152
1086
1086
1086
1086
1121
1121
1121
1079
1079
1079
1097
1118
1174
1262
1262
3
3
3
3
3
3
3
17
17
10
1102
1102
